PERMNO,date,PRC,RET,SHROUT,RETX,sprtrn
77730,2014-11-06,41.53000,0.001688,305552,0.001688,0.003776
77730,2014-11-07,41.11000,-0.010113,305552,-0.010113,0.000350
77730,2014-11-10,40.74000,-0.009000,305552,-0.009000,0.003120
77730,2014-11-11,40.65000,-0.002209,305552,-0.002209,0.000697
77730,2014-11-12,39.87000,-0.019188,305552,-0.019188,-0.000701
77730,2014-11-13,41.18000,0.032857,305552,0.032857,0.000530
77730,2014-11-14,40.66000,-0.012628,305552,-0.012628,0.000240
77730,2014-11-17,43.03000,0.058288,305552,0.058288,0.000735
77730,2014-11-18,42.65000,-0.008831,305552,-0.008831,0.005134
77730,2014-11-19,43.18000,0.012427,305552,0.012427,-0.001501
77730,2014-11-20,42.56000,-0.014358,305552,-0.014358,0.001967
77730,2014-11-21,42.26000,-0.007049,305552,-0.007049,0.005237
77730,2014-11-24,41.25000,-0.023900,305552,-0.023900,0.002864
77730,2014-11-25,41.41000,0.003879,305552,0.003879,-0.001150
77730,2014-11-26,42.07000,0.018353,305552,0.015938,0.002806
77730,2014-11-28,42.34000,0.006418,305657,0.006418,-0.002542
77730,2014-12-01,41.31000,-0.024327,305657,-0.024327,-0.006829
77730,2014-12-02,41.20000,-0.002663,305657,-0.002663,0.006384
77730,2014-12-03,41.50000,0.007282,305657,0.007282,0.003765
77730,2014-12-04,40.70000,-0.019277,305657,-0.019277,-0.001162
77730,2014-12-05,41.65000,0.023342,305657,0.023342,0.001665
77730,2014-12-08,41.31000,-0.008163,305657,-0.008163,-0.007257
77730,2014-12-09,41.20000,-0.002663,305657,-0.002663,-0.000238
77730,2014-12-10,40.61000,-0.014320,305657,-0.014320,-0.016351
77730,2014-12-11,41.73000,0.027579,305657,0.027579,0.004536
77730,2014-12-12,40.80000,-0.022286,305657,-0.022286,-0.016214
77730,2014-12-15,41.22000,0.010294,305657,0.010294,-0.006343
77730,2014-12-16,39.59000,-0.039544,305657,-0.039544,-0.008489
77730,2014-12-17,39.46000,-0.003284,305657,-0.003284,0.020352
77730,2014-12-18,39.72000,0.006589,305657,0.006589,0.024015
77730,2014-12-19,40.22000,0.012588,305657,0.012588,0.004570
77730,2014-12-22,40.99000,0.019145,305657,0.019145,0.003810
77730,2014-12-23,41.23000,0.005855,305657,0.005855,0.001746
77730,2014-12-24,40.33000,-0.021829,305657,-0.021829,-0.000139
77730,2014-12-26,40.18000,-0.003719,305657,-0.003719,0.003310
77730,2014-12-29,40.23000,0.001244,305657,0.001244,0.000862
77730,2014-12-30,40.43000,0.004971,305657,0.004971,-0.004889
77730,2014-12-31,40.09000,-0.008410,305193,-0.008410,-0.010311
77730,2015-01-02,39.95000,-0.003492,305193,-0.003492,-0.000340
77730,2015-01-05,39.03000,-0.023029,305193,-0.023029,-0.018278
77730,2015-01-06,39.26000,0.005893,305193,0.005893,-0.008893
77730,2015-01-07,39.74000,0.012226,305193,0.012226,0.011630
77730,2015-01-08,41.20000,0.036739,305193,0.036739,0.017888
77730,2015-01-09,40.35000,-0.020631,305193,-0.020631,-0.008404
77730,2015-01-12,39.10000,-0.030979,305193,-0.030979,-0.008094
77730,2015-01-13,38.85000,-0.006394,305193,-0.006394,-0.002579
77730,2015-01-14,39.85000,0.025740,305193,0.025740,-0.005813
77730,2015-01-15,40.09000,0.006023,305193,0.006023,-0.009248
77730,2015-01-16,40.36000,0.006735,305193,0.006735,0.013424
77730,2015-01-20,40.31000,-0.001239,305193,-0.001239,0.001550
77730,2015-01-21,40.71000,0.009923,305193,0.009923,0.004732
77730,2015-01-22,41.10000,0.009580,305193,0.009580,0.015270
77730,2015-01-23,41.27000,0.004136,305193,0.004136,-0.005492
77730,2015-01-26,41.31000,0.000969,305193,0.000969,0.002568
77730,2015-01-27,41.06000,-0.006052,305193,-0.006052,-0.013388
77730,2015-01-28,40.18000,-0.021432,305193,-0.021432,-0.013496
77730,2015-01-29,40.21000,0.000747,305193,0.000747,0.009535
77730,2015-01-30,39.04000,-0.029097,304573,-0.029097,-0.012992
77730,2015-02-02,39.57000,0.013576,304573,0.013576,0.012962
77730,2015-02-03,38.87000,-0.017690,304573,-0.017690,0.014439
77730,2015-02-04,39.25000,0.009776,304573,0.009776,-0.004156
77730,2015-02-05,40.02000,0.019618,304573,0.019618,0.010291
77730,2015-02-06,39.76000,-0.006497,304573,-0.006497,-0.003418
77730,2015-02-09,39.77000,0.000252,304573,0.000252,-0.004247
77730,2015-02-10,40.71000,0.023636,304573,0.023636,0.010676
77730,2015-02-11,40.23000,-0.011791,304573,-0.011791,-0.000029
77730,2015-02-12,40.79000,0.013920,304573,0.013920,0.009645
77730,2015-02-13,40.70000,-0.002206,304573,-0.002206,0.004075
77730,2015-02-17,40.63000,-0.001720,304573,-0.001720,0.001598
77730,2015-02-18,41.12000,0.012060,304573,0.012060,-0.000314
77730,2015-02-19,41.34000,0.005350,304573,0.005350,-0.001062
77730,2015-02-20,41.67000,0.007983,304573,0.007983,0.006126
77730,2015-02-23,41.47000,-0.004800,304573,-0.004800,-0.000303
77730,2015-02-24,41.50000,0.000723,304573,0.000723,0.002759
77730,2015-02-25,41.30000,-0.002410,304573,-0.004819,-0.000766
77730,2015-02-26,40.87000,-0.010412,304573,-0.010412,-0.001476
77730,2015-02-27,41.31000,0.010766,304573,0.010766,-0.002956
77730,2015-03-02,42.17000,0.020818,304573,0.020818,0.006125
77730,2015-03-03,42.39000,0.005217,304573,0.005217,-0.004539
77730,2015-03-04,41.40000,-0.023355,304573,-0.023355,-0.004389
77730,2015-03-05,40.56000,-0.020290,304573,-0.020290,0.001196
77730,2015-03-06,40.66000,0.002465,304573,0.002465,-0.014174
77730,2015-03-09,40.44000,-0.005411,304573,-0.005411,0.003944
77730,2015-03-10,39.78000,-0.016320,304573,-0.016320,-0.016961
77730,2015-03-11,37.55000,-0.056058,304573,-0.056058,-0.001918
77730,2015-03-12,37.56000,0.000266,304573,0.000266,0.012601
77730,2015-03-13,37.42000,-0.003727,304573,-0.003727,-0.006075
77730,2015-03-16,38.09000,0.017905,304573,0.017905,0.013534
77730,2015-03-17,38.71000,0.016277,304573,0.016277,-0.003320
77730,2015-03-18,39.60000,0.022991,304573,0.022991,0.012158
77730,2015-03-19,39.83000,0.005808,304573,0.005808,-0.004873
77730,2015-03-20,40.22000,0.009792,304573,0.009792,0.009013
77730,2015-03-23,39.80000,-0.010443,304573,-0.010443,-0.001746
77730,2015-03-24,38.70000,-0.027638,304573,-0.027638,-0.006139
77730,2015-03-25,38.30000,-0.010336,304573,-0.010336,-0.014559
77730,2015-03-26,38.16000,-0.003655,304573,-0.003655,-0.002377
77730,2015-03-27,38.16000,0.000000,304573,0.000000,0.002369
77730,2015-03-30,38.50000,0.008910,304573,0.008910,0.012237
77730,2015-03-31,38.30000,-0.005195,304573,-0.005195,-0.008796
77730,2015-04-01,38.40000,0.002611,304573,0.002611,-0.003965
77730,2015-04-02,38.63000,0.005990,304573,0.005990,0.003530
77730,2015-04-06,38.91000,0.007248,304573,0.007248,0.006609
77730,2015-04-07,39.06000,0.003855,304573,0.003855,-0.002062
77730,2015-04-08,38.65000,-0.010497,304573,-0.010497,0.002683
77730,2015-04-09,38.67000,0.000517,304573,0.000517,0.004457
77730,2015-04-10,39.38000,0.018361,304573,0.018361,0.005203
77730,2015-04-13,39.22000,-0.004063,304573,-0.004063,-0.004581
77730,2015-04-14,39.90000,0.017338,304573,0.017338,0.001630
77730,2015-04-15,39.59000,-0.007769,304573,-0.007769,0.005148
77730,2015-04-16,39.33000,-0.006567,304573,-0.006567,-0.000778
77730,2015-04-17,39.03000,-0.007628,304573,-0.007628,-0.011311
77730,2015-04-20,38.49000,-0.013835,304573,-0.013835,0.009235
77730,2015-04-21,38.11000,-0.009873,304573,-0.009873,-0.001481
77730,2015-04-22,38.18000,0.001837,304573,0.001837,0.005088
77730,2015-04-23,38.29000,0.002881,304573,0.002881,0.002358
77730,2015-04-24,38.65000,0.009402,304573,0.009402,0.002253
77730,2015-04-27,38.90000,0.006468,304573,0.006468,-0.004141
77730,2015-04-28,39.31000,0.010540,304573,0.010540,0.002769
77730,2015-04-29,39.21000,-0.002544,304573,-0.002544,-0.003740
77730,2015-04-30,39.50000,0.007396,304573,0.007396,-0.010129
77730,2015-05-01,40.49000,0.025063,304573,0.025063,0.010923
77730,2015-05-04,41.09000,0.014818,304573,0.014818,0.002941
77730,2015-05-05,40.67000,-0.010222,304573,-0.010222,-0.011837
77730,2015-05-06,40.35000,-0.007868,304573,-0.007868,-0.004456
77730,2015-05-07,40.39000,0.000991,304573,0.000991,0.003774
77730,2015-05-08,41.26000,0.021540,304573,0.021540,0.013458
77730,2015-05-11,41.37000,0.002666,304573,0.002666,-0.005090
77730,2015-05-12,40.92000,-0.010877,304573,-0.010877,-0.002950
77730,2015-05-13,41.12000,0.004888,304573,0.004888,-0.000305
77730,2015-05-14,41.72000,0.014591,304573,0.014591,0.010779
77730,2015-05-15,42.11000,0.009348,304573,0.009348,0.000768
77730,2015-05-18,42.19000,0.001900,304573,0.001900,0.003048
77730,2015-05-19,42.96000,0.018251,304573,0.018251,-0.000643
77730,2015-05-20,43.42000,0.010708,304573,0.010708,-0.000931
77730,2015-05-21,43.49000,0.001612,304573,0.001612,0.002338
77730,2015-05-22,42.95000,-0.012417,304573,-0.012417,-0.002234
77730,2015-05-26,43.14000,0.004424,304573,0.004424,-0.010282
77730,2015-05-27,42.73000,-0.009504,304573,-0.009504,0.009163
77730,2015-05-28,42.35000,-0.006553,304573,-0.008893,-0.001267
77730,2015-05-29,42.45000,0.002361,304003,0.002361,-0.006318
77730,2015-06-01,42.22000,-0.005418,304003,-0.005418,0.002059
77730,2015-06-02,42.27000,0.001184,304003,0.001184,-0.001009
77730,2015-06-03,41.76000,-0.012065,304003,-0.012065,0.002119
77730,2015-06-04,41.36000,-0.009578,304003,-0.009578,-0.008623
77730,2015-06-05,40.94000,-0.010155,304003,-0.010155,-0.001436
77730,2015-06-08,40.73000,-0.005129,304003,-0.005129,-0.006474
77730,2015-06-09,41.16000,0.010557,304003,0.010557,0.000418
77730,2015-06-10,41.40000,0.005831,304003,0.005831,0.012042
77730,2015-06-11,41.32000,-0.001932,304003,-0.001932,0.001739
77730,2015-06-12,41.59000,0.006534,304003,0.006534,-0.006994
77730,2015-06-15,41.65000,0.001443,304003,0.001443,-0.004622
77730,2015-06-16,41.91000,0.006242,304003,0.006242,0.005690
77730,2015-06-17,42.21000,0.007158,304003,0.007158,0.001980
77730,2015-06-18,42.31000,0.002369,304003,0.002369,0.009903
77730,2015-06-19,43.02000,0.016781,304003,0.016781,-0.005304
77730,2015-06-22,43.23000,0.004881,304003,0.004881,0.006095
77730,2015-06-23,44.06000,0.019200,304003,0.019200,0.000636
77730,2015-06-24,45.01000,0.021561,304003,0.021561,-0.007353
77730,2015-06-25,44.65000,-0.007998,304003,-0.007998,-0.002974
77730,2015-06-26,43.60000,-0.023516,304003,-0.023516,-0.000390
77730,2015-06-29,42.95000,-0.014908,304003,-0.014908,-0.020866
77730,2015-06-30,42.63000,-0.007451,304003,-0.007451,0.002658
77730,2015-07-01,42.96000,0.007741,304003,0.007741,0.006936
77730,2015-07-02,42.93000,-0.000698,304003,-0.000698,-0.000308
77730,2015-07-06,42.57000,-0.008386,304003,-0.008386,-0.003862
77730,2015-07-07,43.10000,0.012450,304003,0.012450,0.006081
77730,2015-07-08,42.62000,-0.011137,304003,-0.011137,-0.016653
77730,2015-07-09,42.67000,0.001173,304003,0.001173,0.002262
77730,2015-07-10,42.98000,0.007265,304003,0.007265,0.012338
77730,2015-07-13,43.72000,0.017217,304003,0.017217,0.011066
77730,2015-07-14,44.03000,0.007091,304003,0.007091,0.004453
77730,2015-07-15,43.44000,-0.013400,304003,-0.013400,-0.000735
77730,2015-07-16,43.45000,0.000230,304003,0.000230,0.008015
77730,2015-07-17,42.94000,-0.011738,304003,-0.011738,0.001106
77730,2015-07-20,42.81000,-0.003027,304003,-0.003027,0.000771
77730,2015-07-21,42.54000,-0.006307,304003,-0.006307,-0.004262
77730,2015-07-22,43.13000,0.013869,304003,0.013869,-0.002388
77730,2015-07-23,43.13000,0.000000,304003,0.000000,-0.005676
77730,2015-07-24,42.89000,-0.005565,304003,-0.005565,-0.010703
77730,2015-07-27,42.67000,-0.005129,304003,-0.005129,-0.005775
77730,2015-07-28,43.38000,0.016639,304003,0.016639,0.012386
77730,2015-07-29,43.82000,0.010143,304003,0.010143,0.007319
77730,2015-07-30,44.38000,0.012780,304003,0.012780,0.000028
77730,2015-07-31,44.35000,-0.000676,304003,-0.000676,-0.002272
77730,2015-08-03,39.96000,-0.098985,304003,-0.098985,-0.002757
77730,2015-08-04,41.58000,0.040541,304003,0.040541,-0.002250
77730,2015-08-05,41.40000,-0.004329,304003,-0.004329,0.003115
77730,2015-08-06,42.07000,0.016184,304003,0.016184,-0.007753
77730,2015-08-07,41.85000,-0.005229,304003,-0.005229,-0.002875
77730,2015-08-10,42.85000,0.023895,304003,0.023895,0.012808
77730,2015-08-11,41.95000,-0.021003,304003,-0.021003,-0.009557
77730,2015-08-12,42.28000,0.007866,304003,0.007866,0.000950
77730,2015-08-13,42.30000,0.000473,304003,0.000473,-0.001275
77730,2015-08-14,42.50000,0.004728,304003,0.004728,0.003912
77730,2015-08-17,42.85000,0.008235,304003,0.008235,0.005211
77730,2015-08-18,42.87000,0.000467,304003,0.000467,-0.002626
77730,2015-08-19,43.18000,0.007231,304003,0.007231,-0.008255
77730,2015-08-20,43.45000,0.006253,304003,0.006253,-0.021100
77730,2015-08-21,41.67000,-0.040967,304003,-0.040967,-0.031851
77730,2015-08-24,40.17000,-0.035997,304003,-0.035997,-0.039414
77730,2015-08-25,39.75000,-0.010456,304003,-0.010456,-0.013522
77730,2015-08-26,40.81000,0.026667,304003,0.026667,0.039034
77730,2015-08-27,42.34000,0.037491,304003,0.037491,0.024298
77730,2015-08-28,42.62000,0.008975,304003,0.006613,0.000609
77730,2015-08-31,42.28000,-0.007977,304359,-0.007977,-0.008392
77730,2015-09-01,41.40000,-0.020814,304359,-0.020814,-0.029576
77730,2015-09-02,42.00000,0.014493,304359,0.014493,0.018293
77730,2015-09-03,42.69000,0.016429,304359,0.016429,0.001165
77730,2015-09-04,42.13000,-0.013118,304359,-0.013118,-0.015330
77730,2015-09-08,42.77000,0.015191,304359,0.015191,0.025083
77730,2015-09-09,42.50000,-0.006313,304359,-0.006313,-0.013898
77730,2015-09-10,42.85000,0.008235,304359,0.008235,0.005278
77730,2015-09-11,43.37000,0.012135,304359,0.012135,0.004487
77730,2015-09-14,43.30000,-0.001614,304359,-0.001614,-0.004090
77730,2015-09-15,43.73000,0.009931,304359,0.009931,0.012831
77730,2015-09-16,43.62000,-0.002515,304359,-0.002515,0.008705
77730,2015-09-17,43.68000,0.001376,304359,0.001376,-0.002561
77730,2015-09-18,42.89000,-0.018086,304359,-0.018086,-0.016164
77730,2015-09-21,42.66000,-0.005363,304359,-0.005363,0.004566
77730,2015-09-22,41.90000,-0.017815,304359,-0.017815,-0.012318
77730,2015-09-23,42.15000,0.005967,304359,0.005967,-0.002049
77730,2015-09-24,42.98000,0.019692,304359,0.019692,-0.003363
77730,2015-09-25,43.34000,0.008376,304359,0.008376,-0.000466
77730,2015-09-28,41.83000,-0.034841,304359,-0.034841,-0.025666
77730,2015-09-29,41.82000,-0.000239,304359,-0.000239,0.001233
77730,2015-09-30,43.10000,0.030607,304359,0.030607,0.019076
77730,2015-10-01,43.67000,0.013225,304359,0.013225,0.001974
77730,2015-10-02,44.39000,0.016487,304359,0.016487,0.014315
77730,2015-10-05,44.91000,0.011714,304359,0.011714,0.018290
77730,2015-10-06,44.58000,-0.007348,304359,-0.007348,-0.003588
77730,2015-10-07,44.62000,0.000897,304359,0.000897,0.008036
77730,2015-10-08,45.99000,0.030704,304359,0.030704,0.008818
77730,2015-10-09,46.33000,0.007393,304359,0.007393,0.000725
77730,2015-10-12,47.05000,0.015541,304359,0.015541,0.001276
77730,2015-10-13,45.45000,-0.034006,304359,-0.034006,-0.006825
77730,2015-10-14,44.29000,-0.025523,304359,-0.025523,-0.004716
77730,2015-10-15,43.93000,-0.008128,304359,-0.008128,0.014853
77730,2015-10-16,45.30000,0.031186,304359,0.031186,0.004570
77730,2015-10-19,46.18000,0.019426,304359,0.019426,0.000271
77730,2015-10-20,46.09000,-0.001949,304359,-0.001949,-0.001421
77730,2015-10-21,46.23000,0.003038,304359,0.003038,-0.005825
77730,2015-10-22,47.18000,0.020549,304359,0.020549,0.016628
77730,2015-10-23,47.44000,0.005511,304359,0.005511,0.011030
77730,2015-10-26,45.10000,-0.049325,304359,-0.049325,-0.001913
77730,2015-10-27,44.80000,-0.006652,304359,-0.006652,-0.002554
77730,2015-10-28,44.97000,0.003795,304359,0.003795,0.011840
77730,2015-10-29,43.85000,-0.024906,304359,-0.024906,-0.000450
77730,2015-10-30,44.36000,0.011631,304359,0.011631,-0.004810
77730,2015-11-02,44.78000,0.009468,304359,0.009468,0.011874
77730,2015-11-03,45.34000,0.012506,304359,0.012506,0.002728
77730,2015-11-04,45.15000,-0.004191,304359,-0.004191,-0.003545
77730,2015-11-05,45.60000,0.009967,304359,0.009967,-0.001132
77730,2015-11-06,45.50000,-0.002193,304359,-0.002193,-0.000348
77730,2015-11-09,45.05000,-0.009890,304359,-0.009890,-0.009823
77730,2015-11-10,45.24000,0.004218,304359,0.004218,0.001511
77730,2015-11-11,44.81000,-0.009505,304359,-0.009505,-0.003228
77730,2015-11-12,43.61000,-0.026780,304359,-0.026780,-0.013990
77730,2015-11-13,43.10000,-0.011695,304359,-0.011695,-0.011207
77730,2015-11-16,44.19000,0.025290,304359,0.025290,0.014903
77730,2015-11-17,43.94000,-0.005657,304359,-0.005657,-0.001339
77730,2015-11-18,45.10000,0.026400,304359,0.026400,0.016162
77730,2015-11-19,44.46000,-0.014191,304359,-0.014191,-0.001123
77730,2015-11-20,43.65000,-0.018219,304359,-0.018219,0.003810
77730,2015-11-23,48.09000,0.101718,304359,0.101718,-0.001235
77730,2015-11-24,49.09000,0.020794,304359,0.020794,0.001222
77730,2015-11-25,49.85000,0.015482,304359,0.015482,-0.000129
77730,2015-11-27,50.55000,0.017051,304359,0.014042,0.000594
77730,2015-11-30,50.00000,-0.010880,295644,-0.010880,-0.004641
77730,2015-12-01,50.65000,0.013000,295644,0.013000,0.010681
77730,2015-12-02,50.58000,-0.001382,295644,-0.001382,-0.010996
77730,2015-12-03,51.48000,0.017794,295644,0.017794,-0.014374
77730,2015-12-04,52.04000,0.010878,295644,0.010878,0.020526
77730,2015-12-07,51.80000,-0.004612,295644,-0.004612,-0.006990
77730,2015-12-08,52.61000,0.015637,295644,0.015637,-0.006490
77730,2015-12-09,53.01000,0.007603,295644,0.007603,-0.007739
77730,2015-12-10,53.41000,0.007546,295644,0.007546,0.002251
77730,2015-12-11,52.52000,-0.016664,295644,-0.016664,-0.019423
77730,2015-12-14,52.71000,0.003618,295644,0.003618,0.004756
77730,2015-12-15,53.95000,0.023525,295644,0.023525,0.010619
77730,2015-12-16,53.85000,-0.001854,295644,-0.001854,0.014515
77730,2015-12-17,52.88000,-0.018013,295644,-0.018013,-0.015041
77730,2015-12-18,52.55000,-0.006241,295644,-0.006241,-0.017797
77730,2015-12-21,53.17000,0.011798,295644,0.011798,0.007778
77730,2015-12-22,53.59000,0.007899,295644,0.007899,0.008817
77730,2015-12-23,53.80000,0.003919,295644,0.003919,0.012418
77730,2015-12-24,53.94000,0.002602,295644,0.002602,-0.001599
77730,2015-12-28,53.53000,-0.007601,295644,-0.007601,-0.002179
77730,2015-12-29,53.90000,0.006912,295644,0.006912,0.010630
77730,2015-12-30,53.78000,-0.002226,295644,-0.002226,-0.007217
77730,2015-12-31,53.33000,-0.008367,294051,-0.008367,-0.009412
77730,2016-01-04,52.96000,-0.006938,294051,-0.006938,-0.015304
77730,2016-01-05,52.30000,-0.012462,294051,-0.012462,0.002012
77730,2016-01-06,52.26000,-0.000765,294051,-0.000765,-0.013115
77730,2016-01-07,52.17000,-0.001722,294051,-0.001722,-0.023700
77730,2016-01-08,52.30000,0.002492,294051,0.002492,-0.010838
77730,2016-01-11,52.72000,0.008031,294051,0.008031,0.000853
77730,2016-01-12,53.58000,0.016313,294051,0.016313,0.007803
77730,2016-01-13,53.12000,-0.008585,294051,-0.008585,-0.024965
77730,2016-01-14,52.91000,-0.003953,294051,-0.003953,0.016696
77730,2016-01-15,51.49000,-0.026838,294051,-0.026838,-0.021599
77730,2016-01-19,49.68000,-0.035152,294051,-0.035152,0.000532
77730,2016-01-20,49.96000,0.005636,294051,0.005636,-0.011694
77730,2016-01-21,51.01000,0.021017,294051,0.021017,0.005195
77730,2016-01-22,51.22000,0.004117,294051,0.004117,0.020284
77730,2016-01-25,51.29000,0.001367,294051,0.001367,-0.015638
77730,2016-01-26,52.50000,0.023591,294051,0.023591,0.014144
77730,2016-01-27,51.86000,-0.012190,294051,-0.012190,-0.010863
77730,2016-01-28,52.59000,0.014076,294051,0.014076,0.005529
77730,2016-01-29,53.36000,0.014642,294051,0.014642,0.024760
77730,2016-02-01,54.31000,0.017804,294051,0.017804,-0.000443
77730,2016-02-02,53.00000,-0.024121,294051,-0.024121,-0.018743
77730,2016-02-03,52.92000,-0.001509,294051,-0.001509,0.004992
77730,2016-02-04,51.95000,-0.018330,294051,-0.018330,0.001527
77730,2016-02-05,57.10000,0.099134,294051,0.099134,-0.018481
77730,2016-02-08,60.16000,0.053590,294051,0.053590,-0.014154
77730,2016-02-09,60.85000,0.011469,294051,0.011469,-0.000664
77730,2016-02-10,61.58000,0.011997,294051,0.011997,-0.000189
77730,2016-02-11,60.05000,-0.024846,294051,-0.024846,-0.012301
77730,2016-02-12,60.17000,0.001998,294051,0.001998,0.019518
77730,2016-02-16,61.81000,0.027256,294051,0.027256,0.016517
77730,2016-02-17,62.41000,0.009707,294051,0.009707,0.016480
77730,2016-02-18,62.96000,0.008813,294051,0.008813,-0.004666
77730,2016-02-19,62.97000,0.000159,294051,0.000159,-0.000026
77730,2016-02-22,64.10000,0.017945,294051,0.017945,0.014454
77730,2016-02-23,64.79000,0.010764,294051,0.010764,-0.012454
77730,2016-02-24,65.38000,0.009106,294051,0.009106,0.004440
77730,2016-02-25,66.49000,0.016978,294051,0.016978,0.011348
77730,2016-02-26,65.17000,-0.017597,294051,-0.019853,-0.001870
77730,2016-02-29,64.75000,-0.006445,293094,-0.006445,-0.008121
77730,2016-03-01,65.58000,0.012819,293094,0.012819,0.023869
77730,2016-03-02,65.79000,0.003202,293094,0.003202,0.004094
77730,2016-03-03,66.02000,0.003496,293094,0.003496,0.003499
77730,2016-03-04,64.96000,-0.016056,293094,-0.016056,0.003306
77730,2016-03-07,65.69000,0.011238,293094,0.011238,0.000885
77730,2016-03-08,65.44000,-0.003806,293094,-0.003806,-0.011240
77730,2016-03-09,66.08000,0.009780,293094,0.009780,0.005052
77730,2016-03-10,66.64000,0.008475,293094,0.008475,0.000156
77730,2016-03-11,67.69000,0.015756,293094,0.015756,0.016396
77730,2016-03-14,67.22000,-0.006943,293094,-0.006943,-0.001261
77730,2016-03-15,66.66000,-0.008331,293094,-0.008331,-0.001837
77730,2016-03-16,67.05000,0.005851,293094,0.005851,0.005600
77730,2016-03-17,67.21000,0.002386,293094,0.002386,0.006595
77730,2016-03-18,67.18000,-0.000446,293094,-0.000446,0.004406
77730,2016-03-21,66.76000,-0.006252,293094,-0.006252,0.000986
77730,2016-03-22,66.69000,-0.001049,293094,-0.001049,-0.000877
77730,2016-03-23,67.44000,0.011246,293094,0.011246,-0.006386
77730,2016-03-24,66.89000,-0.008155,293094,-0.008155,-0.000378
77730,2016-03-28,67.48000,0.008821,293094,0.008821,0.000545
77730,2016-03-29,67.70000,0.003260,293094,0.003260,0.008817
77730,2016-03-30,67.56000,-0.002068,293094,-0.002068,0.004350
77730,2016-03-31,66.66000,-0.013321,293094,-0.013321,-0.002040
77730,2016-04-01,68.09000,0.021452,293094,0.021452,0.006331
77730,2016-04-04,67.77000,-0.004700,293094,-0.004700,-0.003208
77730,2016-04-05,67.44000,-0.004869,293094,-0.004869,-0.010145
77730,2016-04-06,68.04000,0.008897,293094,0.008897,0.010508
77730,2016-04-07,67.84000,-0.002940,293094,-0.002940,-0.011976
77730,2016-04-08,68.11000,0.003980,293094,0.003980,0.002787
77730,2016-04-11,67.44000,-0.009837,293094,-0.009837,-0.002740
77730,2016-04-12,68.37000,0.013790,293094,0.013790,0.009662
77730,2016-04-13,65.63000,-0.040076,293094,-0.040076,0.010040
77730,2016-04-14,64.66000,-0.014780,293094,-0.014780,0.000173
77730,2016-04-15,65.33000,0.010362,293094,0.010362,-0.000984
77730,2016-04-18,65.79000,0.007041,293094,0.007041,0.006541
77730,2016-04-19,65.32000,-0.007144,293094,-0.007144,0.003085
77730,2016-04-20,63.67000,-0.025260,293094,-0.025260,0.000762
77730,2016-04-21,62.94000,-0.011465,293094,-0.011465,-0.005194
77730,2016-04-22,63.07000,0.002065,293094,0.002065,0.000048
77730,2016-04-25,64.08000,0.016014,293094,0.016014,-0.001812
77730,2016-04-26,64.68000,0.009363,293094,0.009363,0.001873
77730,2016-04-27,65.33000,0.010049,293094,0.010049,0.001649
77730,2016-04-28,65.52000,0.002908,293094,0.002908,-0.009231
77730,2016-04-29,65.82000,0.004579,293094,0.004579,-0.005063
77730,2016-05-02,66.67000,0.012914,293094,0.012914,0.007810
77730,2016-05-03,66.36000,-0.004650,293094,-0.004650,-0.008677
77730,2016-05-04,66.69000,0.004973,293094,0.004973,-0.005937
77730,2016-05-05,66.38000,-0.004648,293094,-0.004648,-0.000239
77730,2016-05-06,67.25000,0.013106,293094,0.013106,0.003175
77730,2016-05-09,68.24000,0.014721,293094,0.014721,0.000753
77730,2016-05-10,69.27000,0.015094,293094,0.015094,0.012484
77730,2016-05-11,68.48000,-0.011405,293094,-0.011405,-0.009562
77730,2016-05-12,68.65000,0.002482,293094,0.002482,-0.000170
77730,2016-05-13,68.75000,0.001457,293094,0.001457,-0.008478
77730,2016-05-16,68.35000,-0.005818,293094,-0.005818,0.009797
77730,2016-05-17,66.50000,-0.027067,293094,-0.027067,-0.009411
77730,2016-05-18,65.59000,-0.013684,293094,-0.013684,0.000205
77730,2016-05-19,65.02000,-0.008690,293094,-0.008690,-0.003707
77730,2016-05-20,64.71000,-0.004768,293094,-0.004768,0.006019
77730,2016-05-23,64.98000,0.004173,293094,0.004173,-0.002085
77730,2016-05-24,65.10000,0.001847,293094,0.001847,0.013681
77730,2016-05-25,64.78000,-0.004916,293094,-0.004916,0.006975
77730,2016-05-26,65.14000,0.005557,293094,0.005557,-0.000210
77730,2016-05-27,65.07000,0.001228,293094,-0.001075,0.004287
77730,2016-05-31,63.78000,-0.019825,300537,-0.019825,-0.001000
77730,2016-06-01,64.31000,0.008310,300537,0.008310,0.001130
77730,2016-06-02,62.60000,-0.026590,300537,-0.026590,0.002825
77730,2016-06-03,63.21000,0.009744,300537,0.009744,-0.002912
77730,2016-06-06,60.88000,-0.036861,300537,-0.036861,0.004897
77730,2016-06-07,60.84000,-0.000657,300537,-0.000657,0.001289
77730,2016-06-08,59.76000,-0.017752,300537,-0.017752,0.003309
77730,2016-06-09,61.28000,0.025435,300537,0.025435,-0.001718
77730,2016-06-10,60.57000,-0.011586,300537,-0.011586,-0.009175
77730,2016-06-13,59.93000,-0.010566,300537,-0.010566,-0.008115
77730,2016-06-14,60.29000,0.006007,300537,0.006007,-0.001799
77730,2016-06-15,60.36000,0.001161,300537,0.001161,-0.001841
77730,2016-06-16,61.49000,0.018721,300537,0.018721,0.003133
77730,2016-06-17,61.22000,-0.004391,300537,-0.004391,-0.003258
